173,315
315,252
252,18
18,39
39,479
479,218
218,264
264,25
25,90
90,15
15,162
162,269
269,332
332,595
595,316
316,512
512,712
712,760
760,867
867,615
615,22
22,284
284,317
317,14
14,8
8,2
2,755
755,7
7,342
342,353
353,594
594,294
294,1006
1006,1021
1021,281
281,16
16,470
470,199
199,176
176,0
0,9
9,986
986,98
98,761
761,1035
1035,60
60,419
419,37
37,429
429,737
737,940
940,27
27,1003
1003,410
410,6
6,250
250,464
464,439
439,1189
1189,1194
1194,1169
1169,437
437,1200
1200,961
961,1248
1248,274
274,993
993,244
244,927
927,10
10,1288
1288,438
438,88
88,563
563,174
174,246
246,1271
1271,31
31,1310
1310,35
35,716
716,521
521,1372
1372,254
254,1378
1378,261
261,1363
1363,1476
1476,541
541,1487
1487,1054
1054,158
158,2772
2772,1512
1512,974
974,67
67,95
95,116
116,622
622,227
227,1572
1572,1588
1588,997
997,1513
1513,523
523,1494
1494,1066
1066,1589
1589,1626
1626,458
458,217
217,588
588,880
880,339
339,2776
2776,93
93,570
570,1734
1734,917
917,1740
1740,1115
1115,237
237,1746
1746,301
301,1797
1797,1807
1807,1128
1128,193
193,1309
1309,137
137,319
319,764
764,734
734,1848
1848,1077
1077,180
180,1534
1534,1265
1265,857
857,1909
1909,723
723,856
856,1692
1692,1745
1745,1925
1925,1001
1001,242
242,1100
1100,1771
1771,1029
1029,303
303,1671
1671,661
661,506
506,392
392,484
484,1313
1313,1952
1952,1846
1846,2027
2027,440
440,2053
2053,232
232,2066
2066,873
873,365
365,1297
1297,2093
2093,135
135,185
185,708
708,767
767,2114
2114,233
233,1992
1992,1993
1993,2142
2142,846
846,2152
2152,1226
1226,408
408,2169
2169,1942
1942,1794
1794,1867
1867,2469
2469,1238
1238,1471
1471,2071
2071,369
369,520
520,229
229,364
364,1150
1150,1878
1878,2229
2229,496
496,2241
2241,2246
22,315
315,39
39,15
15,25
25,173
173,339
339,19
19,16
16,218
218,267
267,596
596,90
90,249
249,5
5,941
941,40
40,2
2,20
20,206
206,342
342,252
252,1037
1037,330
330,9
9,34
34,440
440,27
27,7
7,439
439,1196
1196,1203
1203,41
41,0
0,24
24,689
689,475
475,10
10,497
497,438
438,43
43,316
316,521
521,716
716,35
35,210
210,1310
1310,958
958,333
333,286
286,1054
1054,1186
1186,568
568,974
974,328
328,697
697,227
227,67
67,237
237,352
352,880
880,95
95,1575
1575,47
47,1591
1591,319
319,1474
1474,1580
1580,1630
1630,176
176,458
458,1623
1623,247
247,274
274,1602
1602,92
92,93
93,18
18,1738
1738,76
76,1628
1628,425
425,131
131,1808
1808,948
948,1445
1445,1404
1404,1642
1642,265
265,1433
1433,1868
1868,1653
1653,1885
1885,856
